Bankable,Breeedable Form,Origin,Games First Appears On,Form variant,Regional form,Special form,Family,Family order,Evolution,Pokémon,Pokémon Fr,Dex,Sprites,Shiny Sprites,Icon,Bulbapedia Name,Bankable-ish,Slug,Type 1,Type 1 ico,Type 2,Type 2 ico,Steps,Egg Group,Egg Group 2,Male,Female,Ability 1,Ability 2,Hidden Ability,Abilities,All Moves,Move Type,Natures,Increases,Decreases
Yes,No,8,"Sword, Shield",,,Gigantamax,Silicobra,2,,Gigantamax Sandaconda,Gigamax Dunaconda,844,,,sandaconda-gmax,Sandaconda,,sandaconda-gmax,Ground,,,,"5,120",Field,Dragon,50.20%,49.80%,Sand Spit,Shed Skin,Sand Veil,,,,,,
Yes,Yes,8,"Sword, Shield",,,,Cramorant,0,,Cramorant,Nigosier,845,,,cramorant,Cramorant,,cramorant,Flying,,Water,,"5,120",Water1,Flying,50.20%,49.80%,Gulp Missile,,,,,,,,
No,No,8,"Sword, Shield",Battle,,,Cramorant,1,,Cramorant-Gulping,Cramorant forme Gobe-Tout,845,,,cramorant-gulping,Cramorant,,cramorant-gulping,Flying,,Water,,"5,120",Water1,Flying,50.20%,49.80%,Gulp Missile,,,,,,,,
No,No,8,"Sword, Shield",Battle,,,Cramorant,2,,Cramorant-Gorging,Cramorant forme Gobe-Chu,845,,,cramorant-gorging,Cramorant,,cramorant-gorging,Flying,,Water,,"5,120",Water1,Flying,50.20%,49.80%,Gulp Missile,,,,,,,,
Yes,Yes,8,"Sword, Shield",,,,Arrokuda,0,,Arrokuda,Embrochet,846,,,arrokuda,Arrokuda,,arrokuda,Water,,,,"5,120",Water2,,50.20%,49.80%,Swift Swim,,Propeller Tail,,,,,,
Yes,Yes,8,"Sword, Shield",,,,Arrokuda,1,26,Barraskewda,Hastacuda,847,,,barraskewda,Barraskewda,,barraskewda,Water,,,,"5,120",Water2,,50.20%,49.80%,Swift Swim,,Propeller Tail,,,,,,
Yes,Yes,8,"Sword, Shield",,,,Toxel,0,,Toxel,Toxizap,848,,,toxel,Toxel,,toxel,Electric,,Poison,,"6,400",Undiscovered,,50.20%,49.80%,Rattled,Static,Klutz,,,,,,
Yes,Yes,8,"Sword, Shield",,,,Toxel,1,30 (Nature),Toxtricity-Amped,Salarsen forme aigüe,849,,,toxtricity,Toxtricity,,toxtricity-amped,Electric,,Poison,,"6,400",HumanLike,,50.20%,49.80%,Punk Rock,Plus,Technician,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Toxel,2,30 (Nature),Toxtricity-Low-Key,Salarsen forme grave,849,,,toxtricity-low-key,Toxtricity,,toxtricity-low-key,Electric,,Poison,,"6,400",HumanLike,,50.20%,49.80%,Punk Rock,Minus,Technician,,,,,,
Yes,No,8,"Sword, Shield",,,Gigantamax,Toxel,3,,Gigantamax Toxtricity-Amped,Gigamax Salarsen forme aigüe,849,,,toxtricity-gmax,Toxtricity,,toxtricity-amped-gmax,Electric,,Poison,,"6,400",HumanLike,,50.20%,49.80%,Punk Rock,Plus,Technician,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,Gigantamax,Toxel,4,,Gigantamax Toxtricity-Low-Key,Gigamax Salarsen forme grave,849,,,toxtricity-gmax,Toxtricity,,toxtricity-low-key-gmax,Electric,,Poison,,"6,400",HumanLike,,50.20%,49.80%,Punk Rock,Plus,Technician,,,,,,
Yes,Yes,8,"Sword, Shield",,,,Sizzlipede,0,,Sizzlipede,Grillepattes,850,,,sizzlipede,Sizzlipede,,sizzlipede,Fire,,Bug,,"5,120",Bug,,50.20%,49.80%,Flash Fire,White Smoke,Flame Body,,,,,,
Yes,Yes,8,"Sword, Shield",,,,Sizzlipede,1,28,Centiskorch,Scolocendre,851,,,centiskorch,Centiskorch,,centiskorch,Fire,,Bug,,"5,120",Bug,,50.20%,49.80%,Flash Fire,White Smoke,Flame Body,,,,,,
Yes,No,8,"Sword, Shield",,,Gigantamax,Sizzlipede,2,,Gigantamax Centiskorch,Gigamax Scolocendre,851,,,centiskorch-gmax,Centiskorch,,centiskorch-gmax,Fire,,Bug,,"5,120",Bug,,50.20%,49.80%,Flash Fire,White Smoke,Flame Body,,,,,,
Yes,Yes,8,"Sword, Shield",,,,Clobbopus,0,,Clobbopus,Poulpaf,852,,,clobbopus,Clobbopus,,clobbopus,Fighting,,,,"6,400",Water1,HumanLike,50.20%,49.80%,Limber,,Technician,,,,,,
Yes,Yes,8,"Sword, Shield",,,,Clobbopus,1,2 (Taunt),Grapploct,Krakos,853,,,grapploct,Grapploct,,grapploct,Fighting,,,,"6,400",Water1,HumanLike,50.20%,49.80%,Limber,,Technician,,,,,,
Yes,Yes,8,"Sword, Shield",,,,Sinistea,0,,Sinistea,Théffroi forme contrefaçon,854,,,sinistea,Sinistea,,sinistea,Ghost,,,,"5,120",Mineral,Amorphous,○,○,Weak Armor,,Cursed Body,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Sinistea,1,,Sinistea-Antique,Théffroi forme authentique,854,,,sinistea,Sinistea,,sinistea-antique,Ghost,,,,"5,120",Mineral,Amorphous,○,○,Weak Armor,,Cursed Body,,,,,,
Yes,Yes,8,"Sword, Shield",,,,Sinistea,2,Cracked  Pot,Polteageist,Polthégeist forme contrefaçon,855,,,polteageist,Polteageist,,polteageist,Ghost,,,,"5,120",Mineral,Amorphous,○,○,Weak Armor,,Cursed Body,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Sinistea,3,Chipped Pot,Polteageist-Antique,Polthégeist forme authentique,855,,,polteageist,Polteageist,,polteageist-antique,Ghost,,,,"5,120",Mineral,Amorphous,○,○,Weak Armor,,Cursed Body,,,,,,
Yes,Yes,8,"Sword, Shield",,,,Hatenna,0,,Hatenna,Bibichut,856,,,hatenna,Hatenna,,hatenna,Psychic,,,,"5,120",Fairy,,0.00%,100.00%,Healer,Anticipation,Magic Bounce,,,,,,
Yes,Yes,8,"Sword, Shield",,,,Hatenna,1,32,Hattrem,Chapotus,857,,,hattrem,Hattrem,,hattrem,Psychic,,,,"5,120",Fairy,,0.00%,100.00%,Healer,Anticipation,Magic Bounce,,,,,,
Yes,Yes,8,"Sword, Shield",,,,Hatenna,2,42,Hatterene,Sorcilence,858,,,hatterene,Hatterene,,hatterene,Psychic,,Fairy,,"5,120",Fairy,,0.00%,100.00%,Healer,Anticipation,Magic Bounce,,,,,,
Yes,No,8,"Sword, Shield",,,Gigantamax,Hatenna,3,,Gigantamax Hatterene,Gigamax Sorcilence,858,,,hatterene-gmax,Hatterene,,hatterene-gmax,Psychic,,Fairy,,"5,120",Fairy,,0.00%,100.00%,Healer,Anticipation,Magic Bounce,,,,,,
Yes,Yes,8,"Sword, Shield",,,,Impidimp,0,,Impidimp,Grimalin,859,,,impidimp,Impidimp,,impidimp,Dark,,Fairy,,"5,120",Fairy,HumanLike,100.00%,0.00%,Prankster,Frisk,Pickpocket,,,,,,
Yes,Yes,8,"Sword, Shield",,,,Impidimp,1,32,Morgrem,Fourbelin,860,,,morgrem,Morgrem,,morgrem,Dark,,Fairy,,"5,120",Fairy,HumanLike,100.00%,0.00%,Prankster,Frisk,Pickpocket,,,,,,
Yes,Yes,8,"Sword, Shield",,,,Impidimp,2,42,Grimmsnarl,Angoliath,861,,,grimmsnarl,Grimmsnarl,,grimmsnarl,Dark,,Fairy,,"5,120",Fairy,HumanLike,100.00%,0.00%,Prankster,Frisk,Pickpocket,,,,,,
Yes,No,8,"Sword, Shield",,,Gigantamax,Impidimp,3,,Gigantamax Grimmsnarl,Gigamax Angoliath,861,,,grimmsnarl-gmax,Grimmsnarl,,grimmsnarl-gmax,Dark,,Fairy,,"5,120",Fairy,HumanLike,100.00%,0.00%,Prankster,Frisk,Pickpocket,,,,,,
Yes,Yes,8,"Sword, Shield",,,,Zigzagoon,4,35 (Night),Obstagoon,Ixon,862,,,obstagoon,Obstagoon,,obstagoon,Dark,,Normal,,"3,840",Field,,50.20%,49.80%,Reckless,Guts,Defiant,,,,,,
Yes,Yes,8,"Sword, Shield",,,,Meowth,5,28,Perrserker,Berserkatt,863,,,perrserker,Perrserker,,perrserker,Steel,,,,"5,120",Field,,50.20%,49.80%,Battle Armor,Tough Claws,Steely Spirit,,,,,,
Yes,Yes,8,"Sword, Shield",,,,Corsola,6,38,Cursola,Corayôme,864,,,cursola,Cursola,,cursola,Ghost,,,,"5,120",Water1,Water3,24.90%,75.10%,Weak Armor,,Perish Body,,,,,,
Yes,Yes,8,"Sword, Shield",,,,Farfetch'd,7,2 (3 Crits 1 battle),Sirfetch'd,Palarticho,865,,,sirfetchd,Sirfetch'd,,sirfetchd,Fighting,,,,"5,120",Flying,Field,50.20%,49.80%,Steadfast,,Scrappy,,,,,,
Yes,Yes,8,"Sword, Shield",,,,Mr. Mime,8,42,Mr. Rime,M. Glaquette,866,,,mr-rime,Mr. Rime,,mr-rime,Ice,,Psychic,,"6,400",HumanLike,,50.20%,49.80%,Tangled Feet,Screen Cleaner,Ice Body,,,,,,
Yes,Yes,8,"Sword, Shield",,,,Yamask,9,2 (49+ Dmg in area),Runerigus,Tutétékri,867,,,runerigus,Runerigus,,runerigus,Ground,,Ghost,,"6,400",Mineral,Amorphous,50.20%,49.80%,Wandering Spirit,,,,,,,,
Yes,Yes,8,"Sword, Shield",,,,Milcery,0,,Milcery,Crèmy,868,,,milcery,Milcery,,milcery,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,Yes,8,"Sword, Shield",,,,Milcery,1,2 (Sweet item + Spin),Alcremie-Vanilla-Cream-Strawberry,Charmilly lait Vanille Fraise en sucre,869,,,alcremie,Alcremie,,alcremie-vanilla-cream-strawberry,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,2,3 (Sweet item + Spin),Alcremie-Vanilla-Cream-Berry,Charmilly lait Vanille Baie en sucre,869,,,alcremie-vanilla-cream-berry,Alcremie,,alcremie-vanilla-cream-berry,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,3,4 (Sweet item + Spin),Alcremie-Vanilla-Cream-Love,Charmilly lait Vanille Coeur en sucre,869,,,alcremie-vanilla-cream-love,Alcremie,,alcremie-vanilla-cream-love,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,4,5 (Sweet item + Spin),Alcremie-Vanilla-Cream-Star,Charmilly lait Vanille Étoile en sucre,869,,,alcremie-vanilla-cream-star,Alcremie,,alcremie-vanilla-cream-star,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,5,6 (Sweet item + Spin),Alcremie-Vanilla-Cream-Clover,Charmilly lait Vanille Trèfle en sucre,869,,,alcremie-vanilla-cream-clover,Alcremie,,alcremie-vanilla-cream-clover,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,6,7 (Sweet item + Spin),Alcremie-Vanilla-Cream-Flower,Charmilly lait Vanille Fleur en sucre,869,,,alcremie-vanilla-cream-flower,Alcremie,,alcremie-vanilla-cream-flower,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,7,8 (Sweet item + Spin),Alcremie-Vanilla-Cream-Ribbon,Charmilly lait Vanille Ruban en sucre,869,,,alcremie-vanilla-cream-ribbon,Alcremie,,alcremie-vanilla-cream-ribbon,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,8,9 (Sweet item + Spin),Alcremie-Ruby-Cream-Strawberry,Charmilly lait Ruby Fraise en sucre,869,,,alcremie-ruby-cream-strawberry,Alcremie,,alcremie-ruby-cream-strawberry,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,9,10 (Sweet item + Spin),Alcremie-Ruby-Cream-Berry,Charmilly lait Ruby Baie en sucre,869,,,alcremie-ruby-cream-berry,Alcremie,,alcremie-ruby-cream-berry,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,10,11 (Sweet item + Spin),Alcremie-Ruby-Cream-Love,Charmilly lait Ruby Coeur en sucre,869,,,alcremie-ruby-cream-love,Alcremie,,alcremie-ruby-cream-love,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,11,12 (Sweet item + Spin),Alcremie-Ruby-Cream-Star,Charmilly lait Ruby Étoile en sucre,869,,,alcremie-ruby-cream-star,Alcremie,,alcremie-ruby-cream-star,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,12,13 (Sweet item + Spin),Alcremie-Ruby-Cream-Clover,Charmilly lait Ruby Trèfle en sucre,869,,,alcremie-ruby-cream-clover,Alcremie,,alcremie-ruby-cream-clover,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,13,14 (Sweet item + Spin),Alcremie-Ruby-Cream-Flower,Charmilly lait Ruby Fleur en sucre,869,,,alcremie-ruby-cream-flower,Alcremie,,alcremie-ruby-cream-flower,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,14,15 (Sweet item + Spin),Alcremie-Ruby-Cream-Ribbon,Charmilly lait Ruby Ruban en sucre,869,,,alcremie-ruby-cream-ribbon,Alcremie,,alcremie-ruby-cream-ribbon,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,15,16 (Sweet item + Spin),Alcremie-Matcha-Cream-Strawberry,Charmilly lait Matcha Fraise en sucre,869,,,alcremie-matcha-cream-strawberry,Alcremie,,alcremie-matcha-cream-strawberry,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,16,17 (Sweet item + Spin),Alcremie-Matcha-Cream-Berry,Charmilly lait Matcha Baie en sucre,869,,,alcremie-matcha-cream-berry,Alcremie,,alcremie-matcha-cream-berry,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,17,18 (Sweet item + Spin),Alcremie-Matcha-Cream-Love,Charmilly lait Matcha Coeur en sucre,869,,,alcremie-matcha-cream-love,Alcremie,,alcremie-matcha-cream-love,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,18,19 (Sweet item + Spin),Alcremie-Matcha-Cream-Star,Charmilly lait Matcha Étoile en sucre,869,,,alcremie-matcha-cream-star,Alcremie,,alcremie-matcha-cream-star,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,19,20 (Sweet item + Spin),Alcremie-Matcha-Cream-Clover,Charmilly lait Matcha Trèfle en sucre,869,,,alcremie-matcha-cream-clover,Alcremie,,alcremie-matcha-cream-clover,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,20,21 (Sweet item + Spin),Alcremie-Matcha-Cream-Flower,Charmilly lait Matcha Fleur en sucre,869,,,alcremie-matcha-cream-flower,Alcremie,,alcremie-matcha-cream-flower,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,21,22 (Sweet item + Spin),Alcremie-Matcha-Cream-Ribbon,Charmilly lait Matcha Ruban en sucre,869,,,alcremie-matcha-cream-ribbon,Alcremie,,alcremie-matcha-cream-ribbon,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,22,23 (Sweet item + Spin),Alcremie-Mint-Cream-Strawberry,Charmilly lait Menthe Fraise en sucre,869,,,alcremie-mint-cream-strawberry,Alcremie,,alcremie-mint-cream-strawberry,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,23,24 (Sweet item + Spin),Alcremie-Mint-Cream-Berry,Charmilly lait Menthe Baie en sucre,869,,,alcremie-mint-cream-berry,Alcremie,,alcremie-mint-cream-berry,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,24,25 (Sweet item + Spin),Alcremie-Mint-Cream-Love,Charmilly lait Menthe Coeur en sucre,869,,,alcremie-mint-cream-love,Alcremie,,alcremie-mint-cream-love,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,25,26 (Sweet item + Spin),Alcremie-Mint-Cream-Star,Charmilly lait Menthe Étoile en sucre,869,,,alcremie-mint-cream-star,Alcremie,,alcremie-mint-cream-star,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,26,27 (Sweet item + Spin),Alcremie-Mint-Cream-Clover,Charmilly lait Menthe Trèfle en sucre,869,,,alcremie-mint-cream-clover,Alcremie,,alcremie-mint-cream-clover,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,27,28 (Sweet item + Spin),Alcremie-Mint-Cream-Flower,Charmilly lait Menthe Fleur en sucre,869,,,alcremie-mint-cream-flower,Alcremie,,alcremie-mint-cream-flower,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,28,29 (Sweet item + Spin),Alcremie-Mint-Cream-Ribbon,Charmilly lait Menthe Ruban en sucre,869,,,alcremie-mint-cream-ribbon,Alcremie,,alcremie-mint-cream-ribbon,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,29,30 (Sweet item + Spin),Alcremie-Lemon-Cream-Strawberry,Charmilly lait Citron Fraise en sucre,869,,,alcremie-lemon-cream-strawberry,Alcremie,,alcremie-lemon-cream-strawberry,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,30,31 (Sweet item + Spin),Alcremie-Lemon-Cream-Berry,Charmilly lait Citron Baie en sucre,869,,,alcremie-lemon-cream-berry,Alcremie,,alcremie-lemon-cream-berry,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,31,32 (Sweet item + Spin),Alcremie-Lemon-Cream-Love,Charmilly lait Citron Coeur en sucre,869,,,alcremie-lemon-cream-love,Alcremie,,alcremie-lemon-cream-love,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,32,33 (Sweet item + Spin),Alcremie-Lemon-Cream-Star,Charmilly lait Citron Étoile en sucre,869,,,alcremie-lemon-cream-star,Alcremie,,alcremie-lemon-cream-star,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,33,34 (Sweet item + Spin),Alcremie-Lemon-Cream-Clover,Charmilly lait Citron Trèfle en sucre,869,,,alcremie-lemon-cream-clover,Alcremie,,alcremie-lemon-cream-clover,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,34,35 (Sweet item + Spin),Alcremie-Lemon-Cream-Flower,Charmilly lait Citron Fleur en sucre,869,,,alcremie-lemon-cream-flower,Alcremie,,alcremie-lemon-cream-flower,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,35,36 (Sweet item + Spin),Alcremie-Lemon-Cream-Ribbon,Charmilly lait Citron Ruban en sucre,869,,,alcremie-lemon-cream-ribbon,Alcremie,,alcremie-lemon-cream-ribbon,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,36,37 (Sweet item + Spin),Alcremie-Salted-Cream-Strawberry,Charmilly lait Salé Fraise en sucre,869,,,alcremie-salted-cream-strawberry,Alcremie,,alcremie-salted-cream-strawberry,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,37,38 (Sweet item + Spin),Alcremie-Salted-Cream-Berry,Charmilly lait Salé Baie en sucre,869,,,alcremie-salted-cream-berry,Alcremie,,alcremie-salted-cream-berry,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,38,39 (Sweet item + Spin),Alcremie-Salted-Cream-Love,Charmilly lait Salé Coeur en sucre,869,,,alcremie-salted-cream-love,Alcremie,,alcremie-salted-cream-love,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,39,40 (Sweet item + Spin),Alcremie-Salted-Cream-Star,Charmilly lait Salé Étoile en sucre,869,,,alcremie-salted-cream-star,Alcremie,,alcremie-salted-cream-star,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,40,41 (Sweet item + Spin),Alcremie-Salted-Cream-Clover,Charmilly lait Salé Trèfle en sucre,869,,,alcremie-salted-cream-clover,Alcremie,,alcremie-salted-cream-clover,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,41,42 (Sweet item + Spin),Alcremie-Salted-Cream-Flower,Charmilly lait Salé Fleur en sucre,869,,,alcremie-salted-cream-flower,Alcremie,,alcremie-salted-cream-flower,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,42,43 (Sweet item + Spin),Alcremie-Salted-Cream-Ribbon,Charmilly lait Salé Ruban en sucre,869,,,alcremie-salted-cream-ribbon,Alcremie,,alcremie-salted-cream-ribbon,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,43,44 (Sweet item + Spin),Alcremie-Ruby-Swirl-Strawberry,Charmilly mélange Ruby Fraise en sucre,869,,,alcremie-ruby-swirl-strawberry,Alcremie,,alcremie-ruby-swirl-strawberry,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,44,45 (Sweet item + Spin),Alcremie-Ruby-Swirl-Berry,Charmilly mélange Ruby Baie en sucre,869,,,alcremie-ruby-swirl-berry,Alcremie,,alcremie-ruby-swirl-berry,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,45,46 (Sweet item + Spin),Alcremie-Ruby-Swirl-Love,Charmilly mélange Ruby Coeur en sucre,869,,,alcremie-ruby-swirl-love,Alcremie,,alcremie-ruby-swirl-love,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,46,47 (Sweet item + Spin),Alcremie-Ruby-Swirl-Star,Charmilly mélange Ruby Étoile en sucre,869,,,alcremie-ruby-swirl-star,Alcremie,,alcremie-ruby-swirl-star,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,47,48 (Sweet item + Spin),Alcremie-Ruby-Swirl-Clover,Charmilly mélange Ruby Trèfle en sucre,869,,,alcremie-ruby-swirl-clover,Alcremie,,alcremie-ruby-swirl-clover,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,48,49 (Sweet item + Spin),Alcremie-Ruby-Swirl-Flower,Charmilly mélange Ruby Fleur en sucre,869,,,alcremie-ruby-swirl-flower,Alcremie,,alcremie-ruby-swirl-flower,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,49,50 (Sweet item + Spin),Alcremie-Ruby-Swirl-Ribbon,Charmilly mélange Ruby Ruban en sucre,869,,,alcremie-ruby-swirl-ribbon,Alcremie,,alcremie-ruby-swirl-ribbon,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
Yes,No,8,"Sword, Shield",Alternate,,,Milcery,50,51 (Sweet item + Spin),Alcremie-Caramel-Swirl-Strawberry,Charmilly mélange Caramel Fraise en sucre,869,,,alcremie-caramel-swirl-strawberry,Alcremie,,alcremie-caramel-swirl-strawberry,Fairy,,,,"5,120",Fairy,Amorphous,0.00%,100.00%,Sweet Veil,,Aroma Veil,,,,,,
